epoch,acc,loss,val_acc,val_loss
0,0.27366653,1.808781059232005,0.3877641,1.6124367101091734
1,0.4299367,1.4863516237905718,0.35783452,1.718952560928506
2,0.4464678,1.4269002739748535,0.46434858,1.3954648614769252
3,0.4916699,1.3269863561436632,0.48855633,1.3513656359323314
4,0.51297945,1.267288387479915,0.5246479,1.2366625326620022
5,0.53777605,1.204030111618749,0.49119717,1.3014116866487853
6,0.55314475,1.1705402461546084,0.4881162,1.3947001531930037
7,0.5677386,1.1184124312289352,0.49383804,1.3556018545174262
8,0.60247964,1.068667445459308,0.5303697,1.3016963129941845
9,0.61436135,1.028428673355459,0.54005283,1.2544416092650992
10,0.61991477,1.007026539921345,0.568662,1.189017036116459
11,0.63282967,0.9757031923068304,0.6069542,1.0925107342256626
12,0.6533643,0.9356432619381826,0.5950704,1.073411872689153
13,0.64677775,0.9233028618737923,0.5550176,1.194834418280024
14,0.65930516,0.8963348039969692,0.6043134,1.0947454443699878
15,0.6910758,0.8296133323062471,0.5550176,1.260120951373812
16,0.69469196,0.8231166202623561,0.5959507,1.089644659887737
17,0.7005037,0.8150840900433275,0.61047536,1.0872114934551884
18,0.70799434,0.7641478151017561,0.59375,1.0990160162180242
19,0.71380603,0.754662985612637,0.59110916,1.1380850350562954
