epoch,acc,loss,val_acc,val_loss
0,0.20945503,21.82031170800573,0.2555147,20.304542429306927
1,0.18713066,19.618236194843536,0.2633272,18.690346661735983
2,0.34169403,17.549340972599822,0.4085478,16.4315268572639
3,0.30860144,15.786020027957147,0.34007353,14.857939720153809
4,0.29323703,14.191486188822175,0.4209559,13.067452767316032
5,0.3535128,12.651615510766474,0.4820772,11.624601027544808
6,0.3780696,11.27618159796952,0.4039522,10.621616026934456
7,0.37491792,10.310154204014799,0.37913603,9.716944750617532
8,0.3728168,9.494292376312236,0.40900734,9.086841947892133
9,0.37846357,8.880898896753983,0.4623162,8.373218452229219
10,0.37990808,8.294998058987854,0.3740809,8.018047136418959
11,0.4040709,7.832493608278111,0.4609375,7.507717917947208
12,0.3772817,7.464304567588761,0.4375,7.139003529268153
13,0.3946159,7.103864172987459,0.4586397,6.7635245042688705
14,0.4073539,6.776484200896515,0.5022978,6.405125421636245
15,0.4050781,6.519886136054993,0.43704045,6.272069734685561
16,0.40993378,6.277634570709128,0.46461397,5.968064139871037
17,0.41444516,6.019982320355962,0.50735295,5.665052105398739
18,0.42547604,5.791012400353495,0.50827205,5.477807998657227
19,0.4,5.641617655738435,0.5036765,5.349013973684872
20,0.4165463,5.43915744093947,0.5124081,5.129361657535329
21,0.46158853,5.203115685780843,0.4774816,5.032503408544204
22,0.4178808,5.1412171825509985,0.45726103,4.918706304886761
23,0.4538411,4.955344281913572,0.49586397,4.767071695888744
24,0.43333334,4.857814073562622,0.3915441,4.834027234245749
25,0.43887064,4.772653822044127,0.38556984,4.773193008759442
26,0.43642384,4.676610640090033,0.47931984,4.483187352909761
27,0.49389362,4.488522385455086,0.4908088,4.362672104555018
28,0.38072917,4.588039966424306,0.5418199,4.207049762501436
29,0.45112583,4.361623526977388,0.515625,4.176523727529189
30,0.43815103,4.368843499819437,0.48897058,4.142915683634141
31,0.44674984,4.2495970934531595,0.4857537,4.1159687322728775
32,0.43571898,4.178853912190709,0.5445772,3.9119604615604175
33,0.42370862,4.172868358409957,0.53768384,3.88651741252226
34,0.43489584,4.074475689729055,0.5321691,3.837114095687866
35,0.44294158,3.9991633993813807,0.5289522,3.7761130613439224
36,0.48995402,3.839680842921206,0.4430147,3.947801814359777
37,0.4221192,3.9600037382138487,0.4756434,3.7492567511165844
38,0.46289062,3.800640865166982,0.45680147,3.791991808835198
39,0.41774833,3.829968835407535,0.4898897,3.6408001955817726
40,0.43545634,3.7770981196267623,0.5289522,3.5252466622520897
41,0.44882813,3.6874133586883544,0.54044116,3.4951732719645783
42,0.47340775,3.580326918121709,0.4756434,3.541690461775836
43,0.42278147,3.6671264634227123,0.519761,3.4167851279763615
44,0.42630208,3.62997252146403,0.519761,3.384784838732551
45,0.45178807,3.5135015900087674,0.51516545,3.3359756609972786
46,0.4631648,3.4816162940317756,0.4306066,3.474563654731302
47,0.46783856,3.416416883468628,0.47977942,3.3824627679937027
48,0.45357847,3.427547518641872,0.4944853,3.280419279547299
49,0.44622457,3.3879701427151634,0.53170955,3.206409538493437
50,0.47245035,3.3526900543756044,0.5459559,3.12204750846414
51,0.46536458,3.30750865538915,0.4623162,3.2266085428350113
52,0.46474063,3.3349670902334854,0.5206801,3.1268629887524773
53,0.4577807,3.2441102214495134,0.546875,3.0656816117903767
54,0.45751807,3.2605176555585955,0.48897058,3.1573181292589974
55,0.47235718,3.1762674101856456,0.4319853,3.2139235244077793
56,0.4413245,3.205376165939483,0.48943016,3.065230636035695
57,0.47382814,3.136980962753296,0.43336397,3.2019519525415756
58,0.47944847,3.107631647218941,0.5340074,2.950804584166583
59,0.43900198,3.1552694681359212,0.48391545,2.99640752287472
60,0.4558109,3.113618959413104,0.546875,2.879664379007676
61,0.47065005,3.0638452696471488,0.5055147,2.9674516285167023
62,0.448457,3.0791755063551003,0.5032169,2.892290297676535
63,0.4525279,3.0309146958750013,0.53768384,2.8169704184812656
64,0.4544977,3.013653173277586,0.5565257,2.7623030578388885
65,0.46106368,2.9993210394603205,0.53170955,2.849729201372932
66,0.44871962,3.0030782827169427,0.5569853,2.7465970516204834
67,0.44806305,2.9857571859541334,0.5661765,2.700130813262042
68,0.448457,2.9655744434577107,0.5147059,2.7616939264185287
69,0.4397899,2.9346975608319728,0.50643384,2.7794213014490463
70,0.4538411,2.897160570353798,0.49034926,2.805917964262121
71,0.4638214,2.8580862308284285,0.5294118,2.718912769766415
72,0.4466146,2.906561913092931,0.53125,2.6679097904878506
73,0.45205298,2.8556545669511455,0.4751838,2.76101053462309
74,0.42744583,2.871995971802419,0.45634192,2.8341073078267716
75,0.46224555,2.816696060854435,0.551011,2.60646494697122
76,0.43086013,2.865376863648683,0.4779412,2.769899199990665
77,0.47130662,2.7594635678527393,0.48759192,2.661264924442067
78,0.45213395,2.791842214699568,0.46047795,2.7850304982241463
79,0.43506238,2.815961962441277,0.42371324,2.7784269767649032
80,0.48010504,2.714302040539677,0.5523897,2.5648601756376377
81,0.46158853,2.7525845925013224,0.5556066,2.5256698832792392
82,0.46198675,2.7097431952116504,0.4990809,2.6037217518862557
83,0.44425476,2.735080185487563,0.5174632,2.6116885437684902
84,0.44084045,2.7266405103086093,0.53952205,2.5082686508403107
85,0.48286277,2.672174680569574,0.45036766,2.6639378351323746
86,0.43072918,2.7546443581581115,0.5087316,2.5532767562305225
87,0.4637086,2.6866401846361474,0.46875,2.63193416595459
88,0.46736705,2.6489617890616586,0.5712316,2.424945031895357
89,0.46458334,2.6511878232161203,0.39108455,2.8045328224406525
90,0.45082074,2.6378326236301555,0.49540442,2.5409592039444866
91,0.46500328,2.61813877647986,0.48897058,2.5522142438327564
92,0.47747865,2.6401038966676706,0.5087316,2.4770875888712265
93,0.49377483,2.5659778002555798,0.42371324,2.641191272174611
94,0.46197918,2.6091709971427917,0.5459559,2.400776547544143
95,0.4592252,2.610198131252572,0.5514706,2.377857376547421
96,0.45827815,2.620621055956708,0.5496324,2.3512331878437713
97,0.45476034,2.5703893149282613,0.52297795,2.4723060972550335
98,0.4484375,2.6008522768815356,0.5147059,2.4068357313380524
99,0.467947,2.548362074135155,0.50137866,2.427944961716147
100,0.4824688,2.5287747670378407,0.5,2.4122315575094784
101,0.48932293,2.505666047334671,0.48943016,2.498427811790915
102,0.48,2.519610555250913,0.50643384,2.39957131357754
103,0.4829427,2.4730321784814198,0.4632353,2.5413663527544808
104,0.4777413,2.4931463650160532,0.50137866,2.4271845677319694
105,0.41218543,2.606284245371029,0.566636,2.277574889800128
106,0.4608073,2.487660203377406,0.5367647,2.3312134392121258
107,0.472053,2.4915118385150734,0.49402574,2.412089838701136
108,0.46132812,2.4917807638645173,0.4820772,2.390159017899457
109,0.4404465,2.5253269318914384,0.4977022,2.403413919841542
110,0.49152988,2.4440354852244326,0.44990808,2.4598978126750275
111,0.47327644,2.475491166224389,0.48253676,2.4212881677290974
112,0.5088641,2.393498727011978,0.4765625,2.4528361488791073
113,0.46053842,2.4692772001165038,0.5280331,2.367114480803995
114,0.46868023,2.4638410577630028,0.566636,2.2048286690431484
115,0.45318452,2.4398107954176806,0.4931066,2.3638359518612133
116,0.4358503,2.515660360120897,0.56387866,2.19814468832577
117,0.4697308,2.4495047417895544,0.55330884,2.2003840979407814
118,0.50479317,2.378846796609349,0.5078125,2.3247080830966724
119,0.46014446,2.438469849897699,0.5257353,2.2525116345461678
120,0.45712408,2.426300475461187,0.53860295,2.269344925880432
121,0.48548916,2.3756214944766842,0.4283088,2.512179178350112
122,0.44924492,2.461664694324576,0.5684743,2.166007764199201
123,0.48076165,2.379067371240667,0.52481616,2.2802641672246597
124,0.4651346,2.4009440846609116,0.5206801,2.2291179895401
125,0.46408406,2.4048641980046592,0.5202206,2.2721417090472054
126,0.44215363,2.4140291657482256,0.5078125,2.2490279955022476
127,0.47161457,2.3794040540854136,0.49540442,2.3011808886247525
128,0.5034437,2.2935770643941615,0.38327205,2.5829040934057796
129,0.44333553,2.4359070120402566,0.5372243,2.2194057632895077
130,0.47550887,2.3778061100940366,0.5284926,2.2164956962361053
131,0.49047932,2.321645920791676,0.56387866,2.1523194663664875
132,0.48216146,2.3394418100516003,0.5289522,2.2382571907604443
133,0.46198675,2.3538775709606954,0.5340074,2.1738419883391438
134,0.4407091,2.3613892036132413,0.546875,2.1541838084950165
135,0.45883125,2.37610636070537,0.52205884,2.166392536724315
136,0.4399212,2.3871911017267,0.5505515,2.1362005752675675
137,0.4446487,2.354444165646208,0.5137868,2.187563054701861
138,0.45764938,2.3410080104459685,0.4545037,2.321289104573867
139,0.4816809,2.309598205876992,0.48069853,2.2710022505591896
140,0.47340775,2.3197566188955023,0.49678308,2.2242739761576935
141,0.46500328,2.2983014136181015,0.5445772,2.138386670280905
142,0.422587,2.410004704889309,0.5422794,2.1643645623150993
143,0.46828628,2.296269411001249,0.54825366,2.1164622376946842
144,0.43997395,2.382327651977539,0.5018382,2.175455934861127
145,0.45292187,2.333905654194632,0.5565257,2.105594852391411
146,0.49390727,2.233328091135088,0.5344669,2.1081466674804688
147,0.4663165,2.307596014740431,0.4273897,2.3602538529564354
148,0.4929744,2.2656279865410167,0.5050551,2.168918160831227
149,0.45292187,2.320106276225981,0.5340074,2.131961878608255
150,0.46601564,2.2932842075824738,0.5280331,2.1648867831510654
151,0.44251657,2.345385108530916,0.5165441,2.1545453842948463
152,0.46432292,2.290422189235687,0.5491728,2.0630447934655582
153,0.4602649,2.2920275976957862,0.44990808,2.30713854116552
154,0.46841758,2.263671093149868,0.4117647,2.3933428596047794
155,0.45377603,2.30555252234141,0.5206801,2.1003963947296143
156,0.47183192,2.289359945164491,0.5055147,2.1909960017484775
157,0.46736705,2.2619156874877717,0.5243566,2.140686238513273
158,0.4923178,2.24409716888548,0.49954045,2.191391944885254
159,0.46618515,2.2724704239921043,0.49724266,2.1347148067810955
160,0.4834437,2.2461166549360514,0.5087316,2.1317075070212868
