epoch,acc,loss,val_acc,val_loss
0,0.17008911,2.6974360524692016,0.19982395,2.7959414263006668
1,0.22536485,2.207064025126177,0.20730634,2.181478481897166
2,0.24835335,1.963761710310789,0.20950705,2.084871099028789
3,0.32803822,1.748810652043489,0.20246479,2.1979601274073963
4,0.35658014,1.6395704457499054,0.22799295,2.0540875137691765
5,0.42218778,1.490970687073022,0.24515845,2.0703797776934127
6,0.46751904,1.377235854902148,0.24119718,2.070215707933399
7,0.5008395,1.2969318827570646,0.22227113,2.5003344815381814
8,0.5360971,1.2028440224112857,0.22491197,2.063735932531491
9,0.60080075,1.0684004264039215,0.24515845,2.300267944033717
10,0.63308793,1.0036992980700108,0.24911971,2.4072976548906784
11,0.6524603,0.9480926184272114,0.24471831,2.4786308395190977
12,0.68888026,0.8559183487130985,0.27024648,2.359961193212321
13,0.71225625,0.7860160615941312,0.278169,2.2270222516127034
14,0.74389774,0.7278826812872294,0.25,2.566438012559649
15,0.75874984,0.6892081156428833,0.25616196,2.4776763907620603
16,0.78987473,0.5999308411009349,0.2662852,2.71342123352306
17,0.80085236,0.5873602242120612,0.26320422,2.3491739043047732
18,0.8158336,0.5371083178065874,0.26584506,2.5460463170434386
19,0.83727235,0.4934969555380177,0.28741196,2.3769359420722638
20,0.8581945,0.43939098558360623,0.2777289,2.627553837819838
21,0.87550044,0.4052595858771634,0.28609154,2.560470896707454
22,0.88596153,0.37866527394054933,0.25704226,2.4612700930783444
23,0.90120107,0.3414126893284862,0.26892605,2.6441484198603833
24,0.9099832,0.31603075594506674,0.2975352,2.6794092928020046
