epoch,acc,loss,val_acc,val_loss
0,0.15561391,204.75064291700437,0.23345588,200.79325956456802
1,0.18594879,197.33072332831802,0.2890625,193.5603880040786
2,0.22626396,190.20937330480163,0.30974266,186.44150947122012
3,0.26421535,183.17155553525947,0.35615808,179.4975980870864
4,0.280499,176.29908799129493,0.29319853,172.78848087086396
5,0.30518714,169.58106630742355,0.35753676,166.12952288459329
6,0.31122783,163.06698143521345,0.3446691,159.70622791963464
7,0.33098957,156.6858014424642,0.35569853,153.3812058392693
8,0.3221192,150.4439120200454,0.3970588,147.24649496639475
9,0.32449114,144.44397051404826,0.46047795,141.21288703469668
10,0.34038082,138.52587503093838,0.39797795,135.4444948084214
11,0.361392,132.77884502648837,0.4154412,129.76319795496323
12,0.38831255,127.11757014794954,0.40992647,124.27438309613396
13,0.3474721,121.76201802865502,0.44255516,118.9215384090648
14,0.36822063,116.49963633085815,0.46277574,113.7130490471335
15,0.41181877,111.35997925506011,0.43014705,108.72660782757927
16,0.35902822,106.45958575663876,0.4774816,103.84190009622013
17,0.38815105,101.67612037658691,0.4375,99.19358691047219
18,0.37377483,97.06785924039929,0.44715074,94.67103531781365
19,0.40377605,92.59794769287109,0.44852942,90.30297672047334
20,0.38227183,88.35138784447392,0.4779412,86.07220728257123
21,0.40940398,84.18348435256655,0.45909926,82.04335560518153
22,0.38608012,80.30053104894066,0.44715074,78.20234725054573
23,0.40585938,76.48679656982422,0.49494484,74.45472762163948
24,0.43401182,72.78575870366137,0.47058824,70.91021773394417
25,0.41628364,69.35140458205305,0.43704045,67.5562676822438
26,0.4326986,66.02742534995627,0.46829045,64.33630640366498
27,0.39523178,62.950623137114064,0.4820772,61.251045900232654
28,0.434375,59.9116792678833,0.47196692,58.389348422779754
29,0.4194702,57.13331059184296,0.4508272,55.67285066492417
30,0.40208334,54.52847677866618,0.44990808,53.1063907847685
31,0.42317882,51.96868855406906,0.5045956,50.645897809196924
32,0.42074853,49.68155120328626,0.43014705,48.48541888068704
33,0.41757813,47.54477036794027,0.50643384,46.337806926054114
34,0.43282995,45.5268064452564,0.4522059,44.48703272202436
35,0.44145694,43.69014573810906,0.46829045,42.72489839441636
36,0.4360677,42.02382170359294,0.4779412,41.12230435539694
37,0.44225165,40.49190086870004,0.4788603,39.65525458840763
38,0.42122397,39.17484664916992,0.4788603,38.44366140926586
39,0.432436,37.977065446920015,0.44163603,37.373490053064685
40,0.4349669,36.94346192618869,0.45266545,36.38942337036133
41,0.45738673,35.99194798059395,0.46875,35.499921686509076
42,0.4203125,35.1721487681071,0.46507353,34.67252417171703
43,0.44084045,34.34358836504009,0.46461397,33.891280005959906
44,0.48754966,33.5044848375131,0.45266545,33.17016489365522
45,0.43841144,32.86374705632527,0.46139705,32.43432213278378
46,0.42744583,32.17652593225691,0.50827205,31.72573257895077
47,0.44031516,31.51276761090685,0.44255516,31.147442873786478
48,0.42245567,30.919635012520825,0.5045956,30.477416543399585
49,0.43821406,30.310683918312357,0.4866728,29.88428833905388
50,0.45629138,29.707019213998553,0.44990808,29.406816370346966
51,0.43164808,29.19753151015083,0.48621324,28.778283960678998
52,0.4451823,28.61605806350708,0.4600184,28.3344487582936
53,0.4512147,28.11821184941052,0.48391545,27.759488722857306
54,0.42035457,27.66369242727639,0.5009191,27.27639882704791
55,0.44754967,27.14840110248288,0.46829045,26.86419947007123
56,0.43671876,26.704375584920246,0.46599266,26.380112479714786
57,0.42823374,26.273939991310407,0.504136,25.909056046429804
58,0.43204203,25.836829753682867,0.50643384,25.499583076028262
59,0.4437295,25.411415977503076,0.5303309,25.06588913412655
60,0.42836508,25.027600835798918,0.5215993,24.66671629513011
61,0.4411031,24.616333385525138,0.48805147,24.365105460671817
62,0.4504268,24.25338976578891,0.4710478,23.948377384858972
63,0.43164808,23.908090992437252,0.4921875,23.57078529806698
64,0.4345371,23.527169841884078,0.49954045,23.20872901467716
65,0.47196323,23.130481797867674,0.49540442,22.894322451423196
66,0.45567957,22.790379142635995,0.49678308,22.544411042157343
67,0.4345371,22.4795149669785,0.50137866,22.207966075224036
68,0.4319107,22.208479992872153,0.5110294,21.89634962642894
69,0.4476691,21.849739981668215,0.4834559,21.64296049230239
70,0.45029548,21.550850380930708,0.4664522,21.318923725801355
71,0.43932292,21.261354033152262,0.50045955,20.991961984073413
72,0.45258278,20.95187151776244,0.48759192,20.740670372458066
73,0.45160866,20.66319402342788,0.51516545,20.40337304507985
74,0.4034143,20.484641262112053,0.5068934,20.17405386532054
75,0.43755746,20.170201014908848,0.5096507,19.886406057021198
76,0.5011719,19.786242643992107,0.51700366,19.639948901008157
77,0.45629138,19.598294875795478,0.5188419,19.378100339104147
78,0.41315106,19.43454974492391,0.5096507,19.107860901776483
79,0.46145695,19.096535736235563,0.4898897,18.909888548009537
80,0.43072882,18.8955634402039,0.4852941,18.67525224124684
81,0.40538412,18.730008871838674,0.5206801,18.406553829417508
82,0.45961916,18.40577829427337,0.51608455,18.175928789026596
83,0.45344713,18.206784645726785,0.5087316,17.96129092048196
84,0.4292843,18.009339671094246,0.5252757,17.74884044422823
